Epoch 0/100 104/125 loss: 0.9377 time 2.72s
Epoch 0/100 105/125 loss: 0.9375 time 2.72s
Epoch 0/100 106/125 loss: 0.9374 time 2.71s
Epoch 0/100 107/125 loss: 0.9373 time 2.72s
Epoch 0/100 108/125 loss: 0.9373 time 2.72s
Epoch 0/100 109/125 loss: 0.9374 time 2.71s
Epoch 0/100 110/125 loss: 0.9378 time 2.71s
Epoch 0/100 111/125 loss: 0.9378 time 2.71s
Epoch 0/100 112/125 loss: 0.9375 time 2.71s
Epoch 0/100 113/125 loss: 0.9370 time 2.71s
Epoch 0/100 114/125 loss: 0.9369 time 2.71s
Epoch 0/100 115/125 loss: 0.9368 time 2.71s
Epoch 0/100 116/125 loss: 0.9365 time 2.72s
Epoch 0/100 117/125 loss: 0.9365 time 2.72s
Epoch 0/100 118/125 loss: 0.9364 time 2.72s
Epoch 0/100 119/125 loss: 0.9364 time 2.72s
Epoch 0/100 120/125 loss: 0.9367 time 2.72s
Epoch 0/100 121/125 loss: 0.9365 time 2.72s
Epoch 0/100 122/125 loss: 0.9365 time 2.71s
Epoch 0/100 123/125 loss: 0.9362 time 2.71s
Epoch 0/100 124/125 loss: 0.9361 time 2.72s
Final training  0/99 loss: 0.9361 time 369.67s
0 Sat Jul 15 15:48:35 2023 Epoch: 1
Epoch 1/100 0/125 loss: 0.9122 time 14.93s
Epoch 1/100 1/125 loss: 0.9363 time 2.78s
Epoch 1/100 2/125 loss: 0.9188 time 2.78s
Epoch 1/100 3/125 loss: 0.9165 time 2.76s
Epoch 1/100 4/125 loss: 0.9204 time 2.71s
Epoch 1/100 5/125 loss: 0.9207 time 2.71s
Epoch 1/100 6/125 loss: 0.9231 time 2.70s
Epoch 1/100 7/125 loss: 0.9208 time 2.70s
Epoch 1/100 8/125 loss: 0.9197 time 2.71s
Epoch 1/100 9/125 loss: 0.9162 time 2.72s
Epoch 1/100 10/125 loss: 0.9162 time 2.71s
Epoch 1/100 11/125 loss: 0.9151 time 2.74s
Epoch 1/100 12/125 loss: 0.9138 time 2.72s
Epoch 1/100 13/125 loss: 0.9145 time 2.72s
Epoch 1/100 14/125 loss: 0.9139 time 2.77s
Epoch 1/100 15/125 loss: 0.9134 time 2.74s
Epoch 1/100 16/125 loss: 0.9145 time 2.72s
Epoch 1/100 17/125 loss: 0.9150 time 2.72s
Epoch 1/100 18/125 loss: 0.9138 time 2.72s
Epoch 1/100 19/125 loss: 0.9143 time 2.72s
Epoch 1/100 20/125 loss: 0.9129 time 2.73s
Epoch 1/100 21/125 loss: 0.9124 time 2.79s
Epoch 1/100 22/125 loss: 0.9122 time 2.70s
Epoch 1/100 23/125 loss: 0.9136 time 2.71s
Epoch 1/100 24/125 loss: 0.9141 time 2.71s
Epoch 1/100 25/125 loss: 0.9125 time 2.77s
Epoch 1/100 26/125 loss: 0.9126 time 2.74s
Epoch 1/100 27/125 loss: 0.9115 time 2.73s
Epoch 1/100 28/125 loss: 0.9128 time 2.72s
Epoch 1/100 29/125 loss: 0.9115 time 2.71s
